FID,UtcTimestamp,lat,lon,time_utc
720,2026-07-21T07:52:00.0000000+00:00,34.43573333,15.31216667,2026-07-21 07:52:00
721,2026-07-21T08:22:00.0000000+00:00,34.43453333,15.32003333,2026-07-21 08:22:00
722,2026-07-21T08:52:00.0000000+00:00,34.43263333,15.32708333,2026-07-21 08:52:00
723,2026-07-21T09:22:00.0000000+00:00,34.43065,15.33351667,2026-07-21 09:22:00
724,2026-07-21T09:52:00.0000000+00:00,34.42856667,15.33863333,2026-07-21 09:52:00
725,2026-07-21T10:22:00.0000000+00:00,34.4265,15.3429,2026-07-21 10:22:00
726,2026-07-21T10:52:00.0000000+00:00,34.42391667,15.34633333,2026-07-21 10:52:00
727,2026-07-21T11:22:00.0000000+00:00,34.42171667,15.34803333,2026-07-21 11:22:00
728,2026-07-21T11:52:00.0000000+00:00,34.42076667,15.3493,2026-07-21 11:52:00
729,2026-07-21T12:22:00.0000000+00:00,34.42143333,15.35011667,2026-07-21 12:22:00
730,2026-07-21T12:52:00.0000000+00:00,34.42305,15.35021667,2026-07-21 12:52:00
731,2026-07-21T13:22:00.0000000+00:00,34.4251,15.35058333,2026-07-21 13:22:00
732,2026-07-21T13:52:00.0000000+00:00,34.42776667,15.35038333,2026-07-21 13:52:00
733,2026-07-21T14:22:03.0000000+00:00,34.43081667,15.35021667,2026-07-21 14:22:03
734,2026-07-21T14:52:00.0000000+00:00,34.43425,15.35028333,2026-07-21 14:52:00
735,2026-07-21T15:22:00.0000000+00:00,34.43846667,15.3511,2026-07-21 15:22:00
736,2026-07-21T15:52:00.0000000+00:00,34.44308333,15.35278333,2026-07-21 15:52:00
737,2026-07-21T16:22:00.0000000+00:00,34.44745,15.3554,2026-07-21 16:22:00
738,2026-07-21T16:52:00.0000000+00:00,34.45138333,15.35868333,2026-07-21 16:52:00
739,2026-07-21T17:22:00.0000000+00:00,34.4556,15.36206667,2026-07-21 17:22:00
740,2026-07-21T17:52:00.0000000+00:00,34.45948333,15.36511667,2026-07-21 17:52:00
741,2026-07-21T18:22:00.0000000+00:00,34.46308333,15.36761667,2026-07-21 18:22:00
742,2026-07-21T18:52:00.0000000+00:00,34.46666667,15.37038333,2026-07-21 18:52:00
743,2026-07-21T19:22:00.0000000+00:00,34.47066667,15.37356667,2026-07-21 19:22:00
744,2026-07-21T19:52:01.0000000+00:00,34.47491667,15.37678333,2026-07-21 19:52:01
745,2026-07-21T20:22:00.0000000+00:00,34.47955,15.37966667,2026-07-21 20:22:00
746,2026-07-21T20:52:00.0000000+00:00,34.48375,15.38221667,2026-07-21 20:52:00
747,2026-07-21T21:22:00.0000000+00:00,34.48768333,15.38461667,2026-07-21 21:22:00
748,2026-07-21T21:52:00.0000000+00:00,34.49148333,15.3873,2026-07-21 21:52:00
749,2026-07-21T22:22:00.0000000+00:00,34.49531667,15.39001667,2026-07-21 22:22:00
750,2026-07-21T22:52:00.0000000+00:00,34.49878333,15.3926,2026-07-21 22:52:00
751,2026-07-21T23:22:00.0000000+00:00,34.5018,15.39561667,2026-07-21 23:22:00
752,2026-07-21T23:52:00.0000000+00:00,34.50501667,15.3986,2026-07-21 23:52:00
753,2026-07-22T00:22:00.0000000+00:00,34.50843333,15.40116667,2026-07-22 00:22:00
754,2026-07-22T00:52:00.0000000+00:00,34.51235,15.40356667,2026-07-22 00:52:00
755,2026-07-22T01:22:00.0000000+00:00,34.51626667,15.40606667,2026-07-22 01:22:00
756,2026-07-22T01:52:00.0000000+00:00,34.51978333,15.40846667,2026-07-22 01:52:00
757,2026-07-22T02:22:00.0000000+00:00,34.5239,15.4111,2026-07-22 02:22:00
758,2026-07-22T02:52:00.0000000+00:00,34.5284,15.4141,2026-07-22 02:52:00
759,2026-07-22T03:22:00.0000000+00:00,34.5333,15.41773333,2026-07-22 03:22:00
760,2026-07-22T03:52:00.0000000+00:00,34.53821667,15.42203333,2026-07-22 03:52:00
761,2026-07-22T04:22:25.0000000+00:00,34.54261667,15.4279,2026-07-22 04:22:25
762,2026-07-22T04:52:00.0000000+00:00,34.54555,15.43351667,2026-07-22 04:52:00
763,2026-07-22T05:22:00.0000000+00:00,34.5482,15.43898333,2026-07-22 05:22:00
764,2026-07-22T05:52:21.0000000+00:00,34.54998333,15.444,2026-07-22 05:52:21
765,2026-07-22T06:22:00.0000000+00:00,34.55101667,15.44868333,2026-07-22 06:22:00
766,2026-07-22T06:52:25.0000000+00:00,34.55238333,15.45296667,2026-07-22 06:52:25
767,2026-07-22T07:22:00.0000000+00:00,34.55411667,15.45715,2026-07-22 07:22:00
768,2026-07-22T07:52:00.0000000+00:00,34.55603333,15.46161667,2026-07-22 07:52:00
