FID,UtcTimestamp,lat,lon,time_utc
192,2026-07-10T07:51:54.0000000+00:00,35.48473333,14.77023333,2026-07-10 07:51:54
193,2026-07-10T08:21:54.0000000+00:00,35.48243333,14.76291667,2026-07-10 08:21:54
194,2026-07-10T08:51:56.0000000+00:00,35.4805,14.75481667,2026-07-10 08:51:56
195,2026-07-10T09:21:54.0000000+00:00,35.47895,14.74623333,2026-07-10 09:21:54
196,2026-07-10T09:51:54.0000000+00:00,35.47826667,14.73685,2026-07-10 09:51:54
197,2026-07-10T10:21:54.0000000+00:00,35.47838333,14.72796667,2026-07-10 10:21:54
198,2026-07-10T10:51:54.0000000+00:00,35.4799,14.71965,2026-07-10 10:51:54
199,2026-07-10T11:21:54.0000000+00:00,35.48221667,14.7113,2026-07-10 11:21:54
200,2026-07-10T11:51:54.0000000+00:00,35.48478333,14.70365,2026-07-10 11:51:54
201,2026-07-10T12:21:54.0000000+00:00,35.48788333,14.69645,2026-07-10 12:21:54
202,2026-07-10T12:51:54.0000000+00:00,35.49145,14.68963333,2026-07-10 12:51:54
203,2026-07-10T13:21:54.0000000+00:00,35.49568333,14.68296667,2026-07-10 13:21:54
204,2026-07-10T13:51:55.0000000+00:00,35.50023333,14.67691667,2026-07-10 13:51:55
205,2026-07-10T14:21:54.0000000+00:00,35.50516667,14.67138333,2026-07-10 14:21:54
206,2026-07-10T14:51:54.0000000+00:00,35.51016667,14.66658333,2026-07-10 14:51:54
207,2026-07-10T15:22:01.0000000+00:00,35.51471667,14.66308333,2026-07-10 15:22:01
208,2026-07-10T15:51:54.0000000+00:00,35.51891667,14.65968333,2026-07-10 15:51:54
209,2026-07-10T16:22:19.0000000+00:00,35.52298333,14.65631667,2026-07-10 16:22:19
210,2026-07-10T16:51:54.0000000+00:00,35.52623333,14.65413333,2026-07-10 16:51:54
211,2026-07-10T17:22:25.0000000+00:00,35.52888333,14.65196667,2026-07-10 17:22:25
212,2026-07-10T17:51:54.0000000+00:00,35.53111667,14.64965,2026-07-10 17:51:54
213,2026-07-10T18:21:54.0000000+00:00,35.53306667,14.64748333,2026-07-10 18:21:54
214,2026-07-10T18:51:55.0000000+00:00,35.53498333,14.64553333,2026-07-10 18:51:55
215,2026-07-10T19:21:54.0000000+00:00,35.53633333,14.6437,2026-07-10 19:21:54
216,2026-07-10T19:51:56.0000000+00:00,35.53746667,14.64183333,2026-07-10 19:51:56
217,2026-07-10T20:21:54.0000000+00:00,35.53868333,14.6405,2026-07-10 20:21:54
218,2026-07-10T20:51:54.0000000+00:00,35.54,14.6399,2026-07-10 20:51:54
219,2026-07-10T21:21:54.0000000+00:00,35.54083333,14.63948333,2026-07-10 21:21:54
220,2026-07-10T21:51:54.0000000+00:00,35.5411,14.63891667,2026-07-10 21:51:54
221,2026-07-10T22:21:54.0000000+00:00,35.54078333,14.63835,2026-07-10 22:21:54
222,2026-07-10T22:52:01.0000000+00:00,35.54,14.63743333,2026-07-10 22:52:01
223,2026-07-10T23:21:54.0000000+00:00,35.53855,14.63603333,2026-07-10 23:21:54
224,2026-07-10T23:51:54.0000000+00:00,35.53665,14.63365,2026-07-10 23:51:54
225,2026-07-11T00:22:25.0000000+00:00,35.53435,14.63063333,2026-07-11 00:22:25
226,2026-07-11T00:51:54.0000000+00:00,35.53216667,14.62745,2026-07-11 00:51:54
227,2026-07-11T01:21:54.0000000+00:00,35.5297,14.62391667,2026-07-11 01:21:54
228,2026-07-11T01:52:03.0000000+00:00,35.52696667,14.61983333,2026-07-11 01:52:03
229,2026-07-11T02:21:54.0000000+00:00,35.52453333,14.61505,2026-07-11 02:21:54
230,2026-07-11T02:51:56.0000000+00:00,35.52258333,14.60933333,2026-07-11 02:51:56
231,2026-07-11T03:21:58.0000000+00:00,35.52101667,14.6027,2026-07-11 03:21:58
232,2026-07-11T03:51:54.0000000+00:00,35.51978333,14.59611667,2026-07-11 03:51:54
233,2026-07-11T04:21:54.0000000+00:00,35.51916667,14.58893333,2026-07-11 04:21:54
234,2026-07-11T04:51:54.0000000+00:00,35.51896667,14.58218333,2026-07-11 04:51:54
235,2026-07-11T05:22:01.0000000+00:00,35.51906667,14.57571667,2026-07-11 05:22:01
236,2026-07-11T05:51:54.0000000+00:00,35.5198,14.56968333,2026-07-11 05:51:54
237,2026-07-11T06:21:54.0000000+00:00,35.52101667,14.564,2026-07-11 06:21:54
238,2026-07-11T06:51:54.0000000+00:00,35.52218333,14.55965,2026-07-11 06:51:54
239,2026-07-11T07:21:57.0000000+00:00,35.5233,14.55623333,2026-07-11 07:21:57
